valid_time,u10,v10,fg10,d2m,t2m,msl,tp,latitude,longitude,t2m_c,d2m_c,msl_hpa,tp_mm,wind_speed,wind_dir_deg,relative_humidity_approx,hour,day,month,year,dayofyear,date,rain_flag
2024-01-01 00:00:00,-1.7619324,-0.23274231,2.5270002,284.76923,286.2046,101666.75,0.0,23.25,80.0,13.05460000000005,11.619230000000016,1016.6675,0.0,1.7772379595973906,262.4750846643014,91.0029631403921,0,1,1,2024,1,2024-01-01,0
2024-01-01 01:00:00,-1.8061981,0.18641663,2.771432,284.72327,286.0353,101697.56,0.0,23.25,80.0,12.88530000000003,11.573270000000036,1016.9756,0.0,1.8157925917857929,275.8925993662999,91.73653553781666,1,1,1,2024,1,2024-01-01,0
2024-01-01 02:00:00,-1.5892487,0.23062134,2.776984,285.1162,286.82098,101775.125,0.0,23.25,80.0,13.670980000000043,11.966200000000015,1017.75125,0.0,1.6058946518732433,278.2567527114187,89.44442636766172,2,1,1,2024,1,2024-01-01,0
2024-01-01 03:00:00,-1.5127716,0.40782166,3.7399917,285.19455,287.47992,101832.56,0.0,23.25,80.0,14.329920000000016,12.044550000000015,1018.3256,0.0,1.5667789953058842,285.08745051505934,86.14700020226238,3,1,1,2024,1,2024-01-01,0
2024-01-01 04:00:00,-1.3554688,0.8314209,4.413458,285.6286,288.27643,101880.06,0.0,23.25,80.0,15.126430000000028,12.478600000000029,1018.8006,0.0,1.5901435094765033,301.5242260121911,84.20304369428493,4,1,1,2024,1,2024-01-01,0
2024-01-01 05:00:00,-0.9291382,1.5185852,5.1554303,287.94897,292.91425,101861.75,0.0,23.25,80.0,19.764250000000004,14.798969999999997,1018.6175,0.0,1.780280540914347,328.5398445424598,73.0603506107013,5,1,1,2024,1,2024-01-01,0
2024-01-01 06:00:00,-0.15937805,1.5721741,5.4432206,288.8278,295.0243,101740.69,0.0,23.25,80.0,21.874300000000005,15.677800000000047,1017.4069000000001,0.0,1.5802318701800102,354.21145550637976,67.89030616646762,6,1,1,2024,1,2024-01-01,0
2024-01-01 07:00:00,0.48553467,1.0244751,4.7824426,288.86792,295.45068,101639.69,1.9073486e-06,23.25,80.0,22.30068,15.71792000000005,1016.3969000000001,0.0019073486,1.133707698788369,25.35791361502214,66.31904284693934,7,1,1,2024,1,2024-01-01,0
2024-01-01 08:00:00,0.9035187,0.53796387,4.338137,289.76727,298.20947,101490.69,4.7683716e-06,23.25,80.0,25.059470000000033,16.61727000000002,1014.9069000000001,0.004768371600000001,1.0515470349323737,59.23001768487353,59.48317393734561,8,1,1,2024,1,2024-01-01,0
2024-01-01 09:00:00,0.8421173,0.10491943,4.01004,289.6546,298.44443,101428.56,0.0,23.25,80.0,25.294430000000034,16.50460000000004,1014.2855999999999,0.0,0.8486280891832504,82.89811229786972,58.23820932590483,9,1,1,2024,1,2024-01-01,0
2024-01-01 10:00:00,0.55278015,-0.38723755,3.3252041,289.12753,296.48462,101389.875,0.0,23.25,80.0,23.33462000000003,15.977530000000002,1013.89875,0.0,0.6749213393900247,125.01228922814255,63.333039926237525,10,1,1,2024,1,2024-01-01,0
2024-01-01 11:00:00,-0.24711609,-0.68032837,2.2811685,289.7081,296.50345,101375.81,0.0,23.25,80.0,23.35345000000001,16.558100000000024,1013.7581,0.0,0.7238183839636466,199.96257105393985,65.64463691273664,11,1,1,2024,1,2024-01-01,0
2024-01-01 12:00:00,-1.1222992,-1.5085144,2.1759684,290.17892,295.8319,101397.44,0.0,23.25,80.0,22.68190000000004,17.028920000000028,1013.9744000000001,0.0,1.880205092357746,216.64837920436597,70.4403752931372,12,1,1,2024,1,2024-01-01,0
2024-01-01 13:00:00,-1.2161255,-1.4461823,3.000072,290.22778,295.4202,101418.75,0.0,23.25,80.0,22.270200000000045,17.07778000000002,1014.1875,0.0,1.8895513955919643,220.06119423084877,72.44848969937159,13,1,1,2024,1,2024-01-01,0
2024-01-01 14:00:00,-1.3660736,-1.3410034,3.2911088,289.30536,293.58383,101521.19,0.0,23.25,80.0,20.43383,16.15536000000003,1015.2119,0.0,1.914274588304541,225.5306001966322,76.46263769132558,14,1,1,2024,1,2024-01-01,0
2024-01-01 15:00:00,-1.5505829,-1.1883392,3.4055562,287.96335,291.35864,101584.5,0.0,23.25,80.0,18.208640000000003,14.813350000000014,1015.845,0.0,1.9535755383473274,232.53408544289613,80.58141577421458,15,1,1,2024,1,2024-01-01,0
2024-01-01 16:00:00,-1.6503601,-1.0718689,3.6027389,288.02176,291.4515,101644.56,0.0,23.25,80.0,18.301500000000033,14.871759999999995,1016.4456,0.0,1.9678900880026862,236.99725247797562,80.4152862384539,16,1,1,2024,1,2024-01-01,0
2024-01-01 17:00:00,-1.6763458,-1.0554047,3.6324973,287.26947,289.43576,101651.625,0.0,23.25,80.0,16.28576000000004,14.119470000000035,1016.51625,0.0,1.9809124973001027,237.80603534506446,87.00997105737713,17,1,1,2024,1,2024-01-01,0
2024-01-01 18:00:00,-1.4885559,-1.1582947,3.4736795,287.09955,289.2145,101635.875,0.0,23.25,80.0,16.06450000000001,13.949550000000045,1016.35875,0.0,1.8861191053252442,232.11233165396504,87.27940640606067,18,1,1,2024,1,2024-01-01,0
2024-01-01 19:00:00,-1.3410034,-1.0583801,3.1054769,287.09772,289.33197,101585.31,0.0,23.25,80.0,16.181970000000035,13.947720000000004,1015.8530999999999,0.0,1.7083496582630764,231.717912849714,86.61768680497916,19,1,1,2024,1,2024-01-01,0
2024-01-01 20:00:00,-1.2510071,-1.0256042,2.9941328,286.48795,288.33838,101584.0,0.0,23.25,80.0,15.188379999999995,13.337950000000035,1015.84,0.0,1.6176781939891662,230.65431715851452,88.71619139539656,20,1,1,2024,1,2024-01-01,0
2024-01-01 21:00:00,-1.2606812,-0.9351196,2.8799813,286.43024,287.84457,101557.56,0.0,23.25,80.0,14.694569999999999,13.280240000000049,1015.5756,0.0,1.5696387337019944,233.43355073585857,91.23725176806921,21,1,1,2024,1,2024-01-01,0
2024-01-01 22:00:00,-1.2151031,-0.60110474,2.7100308,286.3362,286.73688,101579.875,0.0,23.25,80.0,13.586880000000008,13.186200000000042,1015.79875,0.0,1.3556557277126364,243.67865379682235,97.42354149131806,22,1,1,2024,1,2024-01-01,0
2024-01-01 23:00:00,-1.20607,-0.5533142,2.7253277,286.1075,286.44666,101584.19,0.0,23.25,80.0,13.296660000000031,12.957500000000039,1015.8419,0.0,1.32693686693137,245.3555483086127,97.81039169341584,23,1,1,2024,1,2024-01-01,0
2024-01-02 00:00:00,-1.400528,-0.22076416,2.697132,286.4846,287.4621,101582.69,0.0,23.25,80.0,14.312100000000044,13.334600000000023,1015.8269,0.0,1.4178206844042394,261.0422159916321,93.85087971378584,0,2,1,2024,2,2024-01-02,0
2024-01-02 01:00:00,-1.4169006,-0.04611206,2.7184,286.45398,287.4857,101647.875,0.0,23.25,80.0,14.335700000000031,13.303980000000024,1016.47875,0.0,1.4176507441389798,268.13600596755646,93.52091563466382,1,2,1,2024,2,2024-01-02,0
2024-01-02 02:00:00,-0.9458771,-0.29647827,2.7874653,286.6198,288.0183,101727.875,0.0,23.25,80.0,14.868300000000033,13.46980000000002,1017.27875,0.0,0.9912531729515941,252.59678136595238,91.34264487838554,2,2,1,2024,2,2024-01-02,0
2024-01-02 03:00:00,-0.8031769,-0.33641052,3.4617505,286.63654,288.00238,101763.0,0.0,23.25,80.0,14.85238000000004,13.486540000000048,1017.63,0.0,0.8707842273837304,247.2736348022255,91.53604235977794,3,2,1,2024,2,2024-01-02,0
2024-01-02 04:00:00,-0.42851257,0.09220886,3.7103436,287.31396,288.84607,101804.81,0.0,23.25,80.0,15.69607000000002,14.163960000000031,1018.0481,0.0,0.4383212252566655,282.1439322856546,90.60875311360695,4,2,1,2024,2,2024-01-02,0
2024-01-02 05:00:00,0.088409424,0.7509308,4.040282,288.61407,292.5017,101756.875,0.0,23.25,80.0,19.35170000000005,15.46407000000005,1017.56875,0.0,0.7561172479454835,6.714700235132057,78.23031865766012,5,2,1,2024,2,2024-01-02,0
2024-01-02 06:00:00,0.7436981,1.1103363,4.5564685,289.56726,294.85077,101678.06,0.0,23.25,80.0,21.700770000000034,16.41726,1016.7805999999999,0.0,1.3363882531065963,33.81399203664904,71.92901929015521,6,2,1,2024,2,2024-01-02,0
2024-01-02 07:00:00,1.0708771,1.1587982,4.9264235,289.06754,295.41077,101531.44,1.4305115e-06,23.25,80.0,22.260770000000036,15.91754000000003,1015.3144,0.0014305115,1.5778437918969197,42.74186876007485,67.33409643598212,7,2,1,2024,2,2024-01-02,0
2024-01-02 08:00:00,1.3717499,1.0671539,5.002695,289.0564,298.17972,101412.75,4.7683716e-07,23.25,80.0,25.029719999999998,15.90640000000002,1014.1275,0.00047683716000000004,1.7379629554266167,52.118840864572235,56.95026135623493,8,2,1,2024,2,2024-01-02,0
2024-01-02 09:00:00,1.2958984,0.6833801,4.8733993,288.5073,298.41718,101318.19,0.0,23.25,80.0,25.267179999999996,15.35730000000001,1013.1819,0.0,1.4650464239055943,62.19548944751568,54.210966613622766,9,2,1,2024,2,2024-01-02,0
2024-01-02 10:00:00,0.57525635,0.35035706,4.264649,288.898,296.78552,101314.25,0.0,23.25,80.0,23.635520000000042,15.748000000000047,1013.1425,0.0,0.6735502488360954,58.65670041515591,61.28862366035656,10,2,1,2024,2,2024-01-02,0
2024-01-02 11:00:00,-0.09573364,-0.6075592,3.4132555,289.47824,296.73495,101274.625,0.0,23.25,80.0,23.58495000000005,16.32824000000005,1012.74625,0.0,0.61505537257412,188.95452163795707,63.79474602256296,11,2,1,2024,2,2024-01-02,0
2024-01-02 12:00:00,-0.6226654,-1.9038239,2.5672584,289.87994,295.69516,101333.56,0.0,23.25,80.0,22.54516000000001,16.72994,1013.3356,0.0,2.0030620665791585,198.11087088210957,69.69366274412813,12,2,1,2024,2,2024-01-02,0
2024-01-02 13:00:00,-1.1536102,-2.0692596,3.3744612,289.74133,295.74094,101386.56,0.0,23.25,80.0,22.590940000000046,16.591330000000028,1013.8656,0.0,2.36910358273677,209.13962388202256,68.89104340348311,13,2,1,2024,2,2024-01-02,0
2024-01-02 14:00:00,-1.8566132,-2.111206,4.35803,289.64502,295.0617,101465.94,0.0,23.25,80.0,21.911699999999996,16.49502000000001,1014.6594,0.0,2.8114415072788264,221.32868263365353,71.3605422266458,14,2,1,2024,2,2024-01-02,0
2024-01-02 15:00:00,-2.3986053,-1.7322083,4.750297,288.75278,291.57022,101557.44,0.0,23.25,80.0,18.42022000000003,15.602779999999996,1015.5744,0.0,2.9586910923205516,234.16419560324536,83.65524694062707,15,2,1,2024,2,2024-01-02,0
2024-01-02 16:00:00,-2.739151,-1.2045746,4.907631,288.98013,291.4171,101613.125,0.0,23.25,80.0,18.267100000000028,15.830129999999997,1016.13125,0.0,2.992314851041942,246.261929737436,85.69972206250962,16,2,1,2024,2,2024-01-02,0
2024-01-02 17:00:00,-2.8101044,-0.7252655,4.715627,288.55753,290.25317,101569.5,0.0,23.25,80.0,17.103170000000034,15.407530000000008,1015.695,0.0,2.9021882751450865,255.52822885049852,89.75981348912842,17,2,1,2024,2,2024-01-02,0
2024-01-02 18:00:00,-2.5556793,-0.36473083,4.3345957,288.45258,289.67517,101572.69,0.0,23.25,80.0,16.525170000000003,15.302580000000034,1015.7269,0.0,2.581574183090809,261.8779437314704,92.48728862023353,18,2,1,2024,2,2024-01-02,0
2024-01-02 19:00:00,-2.3914337,-0.08406067,4.4679537,288.43658,289.6071,101532.625,0.0,23.25,80.0,16.457100000000025,15.286580000000015,1015.32625,0.0,2.392910641402336,267.986839676296,92.79318472146018,19,2,1,2024,2,2024-01-02,0
2024-01-02 20:00:00,-1.936966,0.13032532,3.8846898,288.2992,289.31323,101517.06,0.0,23.25,80.0,16.16323,15.149200000000008,1015.1705999999999,0.0,1.94134540311329,273.8492432941517,93.71563418524177,20,2,1,2024,2,2024-01-02,0
2024-01-02 21:00:00,-1.914978,0.69181824,3.1207042,287.1269,287.77533,101486.375,0.0,23.25,80.0,14.62533000000002,13.9769,1014.86375,0.0,2.0361122802244225,289.86311229641433,95.89251022769079,21,2,1,2024,2,2024-01-02,0
2024-01-02 22:00:00,-1.637207,1.6577454,3.3312845,287.21185,288.83215,101488.25,0.0,23.25,80.0,15.682150000000036,14.06185000000005,1014.8825,0.0,2.329928447843444,315.3571366911635,90.09161907974195,22,2,1,2024,2,2024-01-02,0
2024-01-02 23:00:00,-1.3401642,2.3280182,3.9767022,286.30487,288.1612,101433.375,0.0,23.25,80.0,15.01120000000003,13.154870000000017,1014.33375,0.0,2.6862071443752953,330.0723683840361,88.6674016310846,23,2,1,2024,2,2024-01-02,0
2024-01-03 00:00:00,-1.0558472,2.7030334,4.2285323,286.39056,288.96304,101485.81,0.0,23.25,80.0,15.81304,13.240560000000016,1014.8580999999999,0.0,2.9019308867137754,338.6636045564313,84.6954950585978,0,3,1,2024,3,2024-01-03,0
2024-01-03 01:00:00,-0.59368896,2.727066,4.228571,286.26324,289.08386,101533.0,0.0,23.25,80.0,15.933860000000038,13.113240000000019,1015.33,0.0,2.79094169584065,347.71820431145915,83.3488018481821,1,3,1,2024,3,2024-01-03,0
2024-01-03 02:00:00,-0.3817749,2.0833282,4.300542,286.174,289.42584,101619.125,0.0,23.25,80.0,16.275840000000017,13.024000000000001,1016.19125,0.0,2.118019939279432,349.6156284003289,81.07647877369061,2,3,1,2024,3,2024-01-03,0
2024-01-03 03:00:00,-0.2175293,2.254654,5.4149876,286.29993,289.67114,101685.25,0.0,23.25,80.0,16.521140000000003,13.14993000000004,1016.8525,0.0,2.265123320279602,354.4891528691011,80.4796712688723,3,3,1,2024,3,2024-01-03,0
2024-01-03 04:00:00,0.09799194,2.3978882,6.1229825,286.04202,289.93576,101729.75,0.0,23.25,80.0,16.78576000000004,12.892020000000002,1017.2975,0.0,2.3998896307964257,2.3401434027381356,77.81602545529302,4,3,1,2024,3,2024-01-03,0
2024-01-03 05:00:00,0.5669098,2.572403,7.144019,287.28442,293.92868,101670.125,0.0,23.25,80.0,20.77868000000001,14.134420000000034,1016.70125,0.0,2.6341305806176427,12.428261171722227,65.73829030844881,5,3,1,2024,3,2024-01-03,0
2024-01-03 06:00:00,1.0335693,2.5836487,7.74519,287.54144,295.86426,101612.875,0.0,23.25,80.0,22.714260000000024,14.391440000000046,1016.12875,0.0,2.782715598639965,21.803508939826315,59.38566095995571,6,3,1,2024,3,2024-01-03,0
2024-01-03 07:00:00,1.401947,2.226059,6.741231,287.11316,296.50043,101460.19,0.0,23.25,80.0,23.350430000000017,13.963160000000016,1014.6019,0.0,2.630740211858632,32.202263753930424,55.58041110342562,7,3,1,2024,3,2024-01-03,0
2024-01-03 08:00:00,1.3847809,1.403244,6.4851637,286.44836,298.4104,101347.5,0.0,23.25,80.0,25.260400000000004,13.298360000000002,1013.475,0.0,1.9714745406778171,44.620576472207574,47.47172484063587,8,3,1,2024,3,2024-01-03,0
2024-01-03 09:00:00,1.1317291,0.6773987,5.531078,286.2275,298.5035,101264.69,7.1525574e-06,23.25,80.0,25.353499999999997,13.077500000000043,1012.6469000000001,0.0071525574000000005,1.3189692015162826,59.09728619965392,46.53412432627124,9,3,1,2024,3,2024-01-03,0
2024-01-03 10:00:00,1.0884552,-0.2803955,4.359743,287.96112,296.3105,101276.44,0.0,23.25,80.0,23.160500000000013,14.811120000000017,1012.7644,0.0,1.1239912627895692,104.44580430373384,59.389390697352354,10,3,1,2024,3,2024-01-03,0
2024-01-03 11:00:00,0.74494934,-1.6961823,3.3974485,288.58838,295.7694,101321.06,9.1552734e-05,23.25,80.0,22.61940000000004,15.438379999999995,1013.2106,0.091552734,1.852561446754122,156.28931317500655,63.892735945070136,11,3,1,2024,3,2024-01-03,0
2024-01-03 12:00:00,0.0026550293,-2.5828247,4.587652,288.37732,295.37088,101315.94,0.0,23.25,80.0,22.220880000000022,15.22732000000002,1013.1594,0.0,2.582826064625854,179.94110249921664,64.57886919031841,12,3,1,2024,3,2024-01-03,0
2024-01-03 13:00:00,-0.6585083,-3.10701,5.817455,289.09537,295.23096,101369.94,0.0,23.25,80.0,22.080960000000005,15.945370000000025,1013.6994,0.0,3.17602649882977,191.96634823091233,68.19661124566949,13,3,1,2024,3,2024-01-03,0
2024-01-03 14:00:00,-1.4026337,-2.8668518,6.2331,289.76746,294.99103,101457.0,9.536743e-07,23.25,80.0,21.841030000000046,16.61746000000005,1014.57,0.0009536743,3.1915858972521685,206.07061846352144,72.22897559475129,14,3,1,2024,3,2024-01-03,0
2024-01-03 15:00:00,-1.7008209,-1.982254,6.029317,288.99902,292.10327,101510.19,6.198883e-06,23.25,80.0,18.953270000000032,15.849019999999996,1015.1019,0.0061988830000000005,2.611919343010578,220.6303754460997,82.19737479158951,15,3,1,2024,3,2024-01-03,0
2024-01-03 16:00:00,-1.9683533,-1.0319366,5.034496,289.1543,291.9503,101525.81,0.0,23.25,80.0,18.80030000000005,16.0043,1015.2581,0.0,2.2224553673899616,242.33359925325868,83.81344499598632,16,3,1,2024,3,2024-01-03,0
2024-01-03 17:00:00,-1.9908905,-0.6421356,4.243251,288.4784,290.77362,101514.19,0.0,23.25,80.0,17.623620000000017,15.328400000000045,1015.1419000000001,0.0,2.091885061798953,252.12357492129496,86.41697507527175,17,3,1,2024,3,2024-01-03,0
2024-01-03 18:00:00,-1.7688599,-0.6533203,4.031011,288.5134,290.55988,101525.94,0.0,23.25,80.0,17.409880000000044,15.363400000000013,1015.2594,0.0,1.8856544646939162,249.72852193223946,87.78721774856383,18,3,1,2024,3,2024-01-03,0
2024-01-03 19:00:00,-1.545166,-0.6731415,3.2411757,288.43335,290.39032,101479.375,0.0,23.25,80.0,17.240319999999997,15.283350000000041,1014.79375,0.0,1.6854250047327084,246.45996458764466,88.27820684942503,19,3,1,2024,3,2024-01-03,0
2024-01-03 20:00:00,-1.2822876,-0.892746,2.8273535,287.9007,288.96765,101479.625,0.0,23.25,80.0,15.817650000000015,14.750699999999995,1014.79625,0.0,1.562452210350691,235.15384143827362,93.3803455800432,20,3,1,2024,3,2024-01-03,0
2024-01-03 21:00:00,-1.2369537,-0.8340454,2.7532048,288.1485,289.1942,101470.0,0.0,23.25,80.0,16.044200000000046,14.998500000000035,1014.7,0.0,1.4918733810899805,236.00924633989814,93.51932175043221,21,3,1,2024,3,2024-01-03,0
2024-01-03 22:00:00,-1.0323486,-0.019805908,2.6484497,287.5022,288.4129,101494.56,0.0,23.25,80.0,15.262900000000002,14.352200000000039,1014.9456,0.0,1.032538573571789,268.90089865134814,94.30126308689498,22,3,1,2024,3,2024-01-03,0
2024-01-03 23:00:00,-0.6208496,-0.4334259,2.503336,287.35907,288.348,101505.375,0.0,23.25,80.0,15.198000000000036,14.209069999999997,1015.05375,0.0,0.7571738483406371,235.08043701733362,93.82232377597362,23,3,1,2024,3,2024-01-03,0
2024-01-04 00:00:00,-0.80570984,-0.7052307,2.426753,287.7962,289.04785,101544.875,0.0,23.25,80.0,15.897850000000005,14.646200000000022,1015.44875,0.0,1.0707561283949374,228.80462786885937,92.27903746030506,0,4,1,2024,4,2024-01-04,0
2024-01-04 01:00:00,-1.0017395,-0.64920044,2.2054586,287.48273,289.10995,101604.25,0.0,23.25,80.0,15.959950000000049,14.332730000000026,1016.0425,0.0,1.193709863055694,237.0538122322449,90.07152504044723,1,4,1,2024,4,2024-01-04,0
2024-01-04 02:00:00,-1.0910645,-0.2842102,2.1515324,287.5915,288.96866,101692.875,0.0,23.25,80.0,15.818660000000023,14.441500000000019,1016.92875,0.0,1.1274738049925108,255.3995483022211,91.52957835266093,2,4,1,2024,4,2024-01-04,0
2024-01-04 03:00:00,-1.082962,0.1056366,2.9128633,287.62195,290.13574,101751.81,0.0,23.25,80.0,16.98574000000002,14.47195000000005,1017.5181,0.0,1.0881019183438472,275.5712424479785,85.14509642127516,3,4,1,2024,4,2024-01-04,0
2024-01-04 04:00:00,-0.8338928,0.33605957,3.3397508,286.98572,290.287,101804.25,0.0,23.25,80.0,17.137,13.835720000000038,1018.0425,0.0,0.8990624207920298,291.9494803756641,80.92955948474156,4,4,1,2024,4,2024-01-04,0
2024-01-04 05:00:00,-0.21020508,0.6170654,3.438018,287.96332,292.4904,101775.19,0.0,23.25,80.0,19.340400000000045,14.813320000000033,1017.7519,0.0,0.6518864038580391,341.1884445105608,75.0789821216933,5,4,1,2024,4,2024-01-04,0
2024-01-04 06:00:00,0.741272,0.40283203,3.4233541,288.9311,293.30426,101734.81,0.0,23.25,80.0,20.154260000000022,15.781100000000038,1017.3480999999999,0.0,0.8436574081805487,61.478861702582094,75.9575267172642,6,4,1,2024,4,2024-01-04,0
2024-01-04 07:00:00,1.3618622,0.13366699,3.707565,289.0061,292.51013,101603.06,0.0,23.25,80.0,19.360130000000026,15.856100000000026,1016.0305999999999,0.0,1.3684061955444735,84.39436472462194,80.17603819434397,7,4,1,2024,4,2024-01-04,0
2024-01-04 08:00:00,1.7325287,-0.034454346,4.4386764,289.28717,293.37347,101513.375,0.0,23.25,80.0,20.22347000000002,16.137170000000026,1015.13375,0.0,1.7328712584268855,91.13927603873242,77.3726469715117,8,4,1,2024,4,2024-01-04,0
2024-01-04 09:00:00,1.7311401,-0.28837585,4.8468046,289.56757,293.6037,101412.625,0.0,23.25,80.0,20.453700000000026,16.417570000000012,1014.12625,0.0,1.7549947796763476,99.45757225611686,77.65515843947752,9,4,1,2024,4,2024-01-04,0
2024-01-04 10:00:00,1.0016327,-1.6361542,4.752213,290.22803,293.9884,101369.375,0.0,23.25,80.0,20.838400000000036,17.078030000000012,1013.69375,0.0,1.9184026250729878,148.5255641815843,79.08293924109842,10,4,1,2024,4,2024-01-04,0
2024-01-04 11:00:00,0.39660645,-2.0595856,4.8328133,289.96442,293.83087,101373.5,0.0,23.25,80.0,20.680870000000027,16.81442000000004,1013.735,0.0,2.0974244968315223,169.10019374233366,78.53057050887394,11,4,1,2024,4,2024-01-04,0
2024-01-04 12:00:00,0.102630615,-1.549881,4.6851363,289.85898,293.49103,101382.875,0.0,23.25,80.0,20.341030000000046,16.708979999999997,1013.82875,0.0,1.5532752999054218,176.2114969883636,79.65896067962031,12,4,1,2024,4,2024-01-04,0
2024-01-04 13:00:00,0.1015625,-1.7610168,2.7580974,290.1264,293.57718,101443.31,0.0,23.25,80.0,20.42718000000002,16.976400000000012,1014.4331,0.0,1.7639430578361903,176.69925707327604,80.59183084121145,13,4,1,2024,4,2024-01-04,0
2024-01-04 14:00:00,-0.07695007,-1.7512665,2.5959477,290.09656,293.28766,101510.69,0.0,23.25,80.0,20.13766000000004,16.946560000000034,1015.1069,0.0,1.7529562650834318,182.5159392385307,81.89126383738054,14,4,1,2024,4,2024-01-04,0
2024-01-04 15:00:00,-0.3961029,-1.826004,2.4735732,288.72882,291.10965,101561.5,4.7683716e-06,23.25,80.0,17.95965000000001,15.578820000000007,1015.615,0.004768371600000001,1.8684721339651844,192.23916920882823,85.977046645047,15,4,1,2024,4,2024-01-04,0
2024-01-04 16:00:00,-0.6626129,-1.960556,2.6636727,288.54016,290.98578,101606.56,2.2888184e-05,23.25,80.0,17.83578,15.390160000000037,1016.0656,0.022888184,2.069501312969482,198.6738099799592,85.60825161989624,16,4,1,2024,4,2024-01-04,0
2024-01-04 17:00:00,-0.68270874,-1.7621002,3.3189986,288.31097,290.0514,101595.375,1.5735626e-05,23.25,80.0,16.901400000000024,15.16097000000002,1015.95375,0.015735626,1.8897323457337623,201.1783785527868,89.48684730595926,17,4,1,2024,4,2024-01-04,0
2024-01-04 18:00:00,-0.75994873,-1.5170135,3.9246254,288.35297,290.17242,101579.69,3.8146973e-06,23.25,80.0,17.02242000000001,15.20297000000005,1015.7969,0.0038146973000000002,1.6967180176478538,206.60860409259934,89.04317105997325,18,4,1,2024,4,2024-01-04,0
2024-01-04 19:00:00,-1.3474274,-1.2723541,4.886971,288.44873,289.90717,101569.06,7.4863434e-05,23.25,80.0,16.75717000000003,15.298730000000035,1015.6906,0.074863434,1.8532257158958187,226.64143704877907,91.11176515260533,19,4,1,2024,4,2024-01-04,0
2024-01-04 20:00:00,-1.8899078,-1.0208588,4.059743,288.3177,289.46423,101536.25,3.8146973e-05,23.25,80.0,16.31423000000001,15.167700000000025,1015.3625,0.038146973,2.148000042373901,241.62371095891055,92.92865653442837,20,4,1,2024,4,2024-01-04,0
2024-01-04 21:00:00,-2.0195312,-0.8311157,4.218534,288.44745,289.30573,101504.81,1.2397766e-05,23.25,80.0,16.155730000000005,15.297450000000026,1015.0481,0.012397766000000001,2.1838634514456094,247.63092671630795,94.65740190753297,21,4,1,2024,4,2024-01-04,0
2024-01-04 22:00:00,-2.0991364,-0.8931885,4.224415,288.31354,288.7494,101470.0,0.0,23.25,80.0,15.599400000000003,15.163540000000012,1014.7,0.0,2.28126265965522,246.95010955775513,97.24297763897614,22,4,1,2024,4,2024-01-04,0
2024-01-04 23:00:00,-1.420517,-0.8469238,3.7138097,288.27118,288.69855,101503.31,0.0,23.25,80.0,15.548550000000034,15.121180000000038,1015.0331,0.0,1.6538284283127558,239.19625890839689,97.29498595501255,23,4,1,2024,4,2024-01-04,0
2024-01-05 00:00:00,-1.0526733,-1.0014191,3.1614342,288.34702,289.08987,101495.5,5.722046e-06,23.25,80.0,15.939870000000042,15.197020000000009,1014.955,0.005722046,1.4529147567485505,226.4293612611804,95.35342853108085,0,5,1,2024,5,2024-01-05,0
2024-01-05 01:00:00,-1.1813965,-1.1935272,2.956962,288.2327,288.9224,101580.5,2.670288e-05,23.25,80.0,15.772400000000005,15.082700000000045,1015.805,0.026702880000000002,1.6793465596332668,224.70734560097898,95.6739837392398,1,5,1,2024,5,2024-01-05,0
2024-01-05 02:00:00,-1.5068665,-1.3681793,2.9729514,288.4599,289.2105,101636.56,1.04904175e-05,23.25,80.0,16.060500000000047,15.309900000000027,1016.3656,0.0104904175,2.0353282894341,227.76170780109746,95.31024204969027,2,5,1,2024,5,2024-01-05,0
2024-01-05 03:00:00,-1.2822418,-0.89712524,3.9622314,288.19232,289.30994,101752.06,0.0,23.25,80.0,16.159940000000006,15.042320000000018,1017.5206,0.0,1.5649209979779481,235.02129782002885,93.09346571047288,3,5,1,2024,5,2024-01-05,0
2024-01-05 04:00:00,-0.7530823,-0.5067291,4.7076225,287.92767,289.73328,101801.44,3.1471252e-05,23.25,80.0,16.583280000000002,14.77767,1018.0144,0.031471252,0.9076934126455364,236.0644362908682,89.08749435835746,4,5,1,2024,5,2024-01-05,0
2024-01-05 05:00:00,-0.040008545,-0.4401245,4.005951,288.29352,291.88293,101788.625,9.441376e-05,23.25,80.0,18.73293000000001,15.143520000000024,1017.88625,0.09441376,0.44193920302827516,185.19407085151832,79.65243833913966,5,5,1,2024,5,2024-01-05,0
2024-01-05 06:00:00,0.15879822,-0.30934143,4.347101,289.1942,293.14142,101712.69,7.724762e-05,23.25,80.0,19.991420000000005,16.044200000000046,1017.1269,0.07724762,0.3477197075082361,152.8266260319981,78.02717066959137,6,5,1,2024,5,2024-01-05,0
2024-01-05 07:00:00,0.23449707,0.3116455,3.7013423,289.16992,292.57095,101549.69,1.335144e-05,23.25,80.0,19.420950000000005,16.019920000000013,1015.4969,0.013351440000000001,0.3900151195900422,36.959562982694706,80.71339936756542,7,5,1,2024,5,2024-01-05,0
2024-01-05 08:00:00,0.5444336,0.5480652,6.0331135,289.92102,293.13025,101453.69,2.002716e-05,23.25,80.0,19.980250000000012,16.77102000000002,1014.5369000000001,0.020027160000000002,0.7725175779618222,44.80954250339829,81.77742484895685,8,5,1,2024,5,2024-01-05,0
