valid_time,u10,v10,fg10,d2m,t2m,msl,tp,latitude,longitude,t2m_c,d2m_c,msl_hpa,tp_mm,wind_speed,wind_dir_deg,relative_humidity_approx,hour,day,month,year,dayofyear,date,rain_flag,hour_sin,hour_cos,doy_sin,doy_cos,t2m_c_lag1,t2m_c_lag2,t2m_c_lag3,t2m_c_lag6,t2m_c_lag12,t2m_c_lag24,msl_hpa_lag1,msl_hpa_lag2,msl_hpa_lag3,msl_hpa_lag6,msl_hpa_lag12,msl_hpa_lag24,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,wind_speed_lag6,wind_speed_lag12,wind_speed_lag24,d2m_c_lag1,d2m_c_lag2,d2m_c_lag3,d2m_c_lag6,d2m_c_lag12,d2m_c_lag24,t2m_c_rollmean3,t2m_c_rollstd3,t2m_c_rollmean6,t2m_c_rollstd6,t2m_c_rollmean24,t2m_c_rollstd24,msl_hpa_rollmean3,msl_hpa_rollstd3,msl_hpa_rollmean6,msl_hpa_rollstd6,msl_hpa_rollmean24,msl_hpa_rollstd24,tp_mm_rollmean3,tp_mm_rollstd3,tp_mm_rollmean6,tp_mm_rollstd6,tp_mm_rollmean24,tp_mm_rollstd24,target_t2m_h1
2025-02-15 03:00:00,0.7075348,1.501831,3.980505,282.864,289.56152,101475.75,0.0,23.25,80.0,16.411519999999996,9.714,1014.7575,0.0,1.6601511514835148,25.22581831645539,64.56559493448049,3,15,2,2025,46,2025-02-15,0,0.7071067811865475,0.7071067811865476,0.7112757519738152,0.7029130847082615,16.090900000000033,14.589200000000003,14.590940000000046,14.627470000000017,19.350900000000024,14.26254,1013.77375,1012.7069,1012.565,1012.9344,1013.6525,1017.0956,1.7992890887015471,2.2107726702674544,2.145692041420728,2.3280820962790574,2.2993092088946736,0.7830435936751536,10.256680000000015,10.44485000000003,10.464930000000038,9.861350000000016,9.129970000000014,9.46890000000002,15.090346666666704,0.8665050412600227,14.75543166666669,0.6846319548295478,19.91304416666669,5.196422028146987,1013.0152166666667,0.6607295330757693,1012.8090666666667,0.5322341078896475,1013.9029416666667,1.6706717691215498,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,19.32583
2025-02-15 04:00:00,1.0868378,1.3228912,4.591661,284.5472,292.47583,101512.69,0.0,23.25,80.0,19.32583,11.397199999999998,1015.1269,0.0,1.712091566051968,39.40524224058879,60.12377008377307,4,15,2,2025,46,2025-02-15,0,0.8660254037844386,0.5000000000000001,0.7112757519738152,0.7029130847082615,16.411519999999996,16.090900000000033,14.589200000000003,14.545830000000024,18.45666,17.148900000000026,1014.7575,1013.77375,1012.7069,1012.6856,1014.19125,1017.5356,1.6601511514835148,1.7992890887015471,2.2107726702674544,2.0748709021947582,2.2990235530966183,0.8854368394262297,9.714,10.256680000000015,10.44485000000003,9.939020000000028,9.480600000000038,9.193570000000022,15.697206666666688,0.9728609233231128,15.052773333333354,0.9528259596714058,20.00258500000002,5.112663290762224,1013.7460500000001,1.0255805953456787,1013.1129166666666,0.9636493971385875,1013.8055208333334,1.539420257116495,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,26.565500000000043
2025-02-15 05:00:00,1.7535095,1.4023895,5.8448963,285.49176,299.7155,101466.875,0.0,23.25,80.0,26.565500000000043,12.341760000000022,1014.66875,0.0,2.2453266747403373,51.34852282661512,41.274882890792895,5,15,2,2025,46,2025-02-15,0,0.9659258262890683,0.25881904510252074,0.7112757519738152,0.7029130847082615,19.32583,16.411519999999996,16.090900000000033,14.088250000000016,16.036460000000034,23.40273000000002,1015.1269,1014.7575,1013.77375,1012.18875,1014.37375,1017.18875,1.712091566051968,1.6601511514835148,1.7992890887015471,2.153068776142788,2.3638131249308203,1.3166468096561164,11.397199999999998,9.714,10.256680000000015,9.837060000000008,9.192499999999995,9.671700000000044,17.27608333333335,1.7823566826618176,15.849440000000016,1.9356312465852334,20.093290416666687,5.0790341266664285,1014.5527166666667,0.6994325492052267,1013.5198,1.2266463104517356,1013.7051583333333,1.3528801467406397,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,26.99572000000001
2025-02-15 06:00:00,2.695877,1.0694885,7.3685493,282.77484,300.14572,101366.19,0.0,23.25,80.0,26.99572000000001,9.624840000000006,1013.6619,0.0,2.9002686859601905,68.36114630034638,33.601720221644015,6,15,2,2025,46,2025-02-15,0,1.0,6.123233995736766e-17,0.7112757519738152,0.7029130847082615,26.565500000000043,19.32583,16.411519999999996,14.590940000000046,16.282740000000047,24.67715000000004,1014.66875,1015.1269,1014.7575,1012.565,1014.1375,1016.6625,2.2453266747403373,1.712091566051968,1.6601511514835148,2.145692041420728,2.3890263989855387,2.009030322243528,12.341760000000022,11.397199999999998,9.714,10.464930000000038,9.415920000000028,6.372550000000047,20.767616666666687,5.228277828714724,17.928981666666687,4.572057131333119,20.22507250000002,5.208028193553575,1014.8510500000001,0.24297954143535558,1013.9331333333333,1.0996937017268167,1013.6001583333333,1.1539166932338434,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,27.218560000000025
2025-02-15 07:00:00,3.124466,0.50772095,7.4667187,282.9331,300.36856,101292.375,0.0,23.25,80.0,27.218560000000025,9.783100000000047,1012.92375,0.0,3.1654491542630883,80.77019906648451,33.51891765026347,7,15,2,2025,46,2025-02-15,0,0.9659258262890683,-0.25881904510252063,0.7112757519738152,0.7029130847082615,26.99572000000001,26.565500000000043,19.32583,14.589200000000003,16.225150000000042,24.880520000000047,1013.6619,1014.66875,1015.1269,1012.7069,1013.92875,1015.4031,2.9002686859601905,2.2453266747403373,1.712091566051968,2.2107726702674544,2.426153364951103,2.580299896968079,9.624840000000006,12.341760000000022,11.397199999999998,10.44485000000003,9.566520000000024,5.4444500000000176,24.295683333333358,4.309391364013045,19.996445000000012,5.476044669093518,20.321679583333353,5.3146168805825145,1014.48585,0.7494301552206256,1014.1159499999999,0.8997642235350873,1013.4751333333334,0.9527025960109724,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,30.60940000000005
2025-02-15 08:00:00,3.3935242,-0.10562134,7.7809024,283.5017,303.7594,101160.19,0.0,23.25,80.0,30.60940000000005,10.35170000000005,1011.6019,0.0,3.3951675015305263,91.78272016119706,28.60924446384078,8,15,2,2025,46,2025-02-15,0,0.8660254037844387,-0.4999999999999998,0.7112757519738152,0.7029130847082615,27.218560000000025,26.99572000000001,26.565500000000043,16.090900000000033,15.016930000000002,27.343700000000013,1012.92375,1013.6619,1014.66875,1013.77375,1013.4369,1013.74875,3.1654491542630883,2.9002686859601905,2.2453266747403373,1.7992890887015471,2.418379447499093,2.9661312328028813,9.783100000000047,9.624840000000006,12.341760000000022,10.256680000000015,9.363500000000045,4.965840000000014,26.92659333333337,0.33197245809011866,22.10133833333335,5.408743236732019,20.419097916666686,5.42215533547584,1013.7514666666666,0.8759411457871433,1014.1520916666665,0.8337817348508532,1013.3718270833333,0.8649354637858728,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,30.535180000000025
2025-02-15 09:00:00,3.3327942,-0.46138,7.8043666,283.30896,303.68518,101072.56,0.0,23.25,80.0,30.535180000000025,10.158960000000036,1010.7256,0.0,3.3645785299133144,97.88172555537574,28.36364590861537,9,15,2,2025,46,2025-02-15,0,0.7071067811865476,-0.7071067811865475,0.7112757519738152,0.7029130847082615,30.60940000000005,27.218560000000025,26.99572000000001,16.411519999999996,14.627470000000017,27.6207,1011.6019,1012.92375,1013.6619,1014.7575,1012.9344,1012.84125,3.3951675015305263,3.1654491542630883,2.9002686859601905,1.6601511514835148,2.3280820962790574,3.3543056650422813,10.35170000000005,9.783100000000047,9.624840000000006,9.714,9.861350000000016,5.408600000000035,28.274560000000037,2.025098216284165,24.521088333333353,5.429606265549526,20.55516875000002,5.640083452602363,1012.7291833333334,1.043691592797765,1013.7901166666667,1.3453727827690163,1013.2823749999999,0.932624580556715,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,28.57620000000003
2025-02-15 10:00:00,2.875229,-0.13928223,7.486159,285.19647,301.7262,101015.0,0.0,23.25,80.0,28.57620000000003,12.04647,1010.15,0.0,2.878600587444318,92.77336185359394,35.98925489438988,10,15,2,2025,46,2025-02-15,0,0.49999999999999994,-0.8660254037844387,0.7112757519738152,0.7029130847082615,30.535180000000025,30.60940000000005,27.218560000000025,19.32583,14.545830000000024,26.009500000000003,1010.7256,1011.6019,1012.92375,1015.1269,1012.6856,1012.59625,3.3645785299133144,3.3951675015305263,3.1654491542630883,1.712091566051968,2.0748709021947582,3.10518858360213,10.158960000000036,10.35170000000005,9.783100000000047,11.397199999999998,9.939020000000028,7.962270000000046,29.454380000000043,1.9366325042189574,26.87503166666669,4.112445153853695,20.67660541666669,5.82710092387835,1011.7504166666666,1.1065752373295856,1013.1181333333334,1.7202442796318171,1013.1942229166666,1.0665088550123274,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,28.60940000000005
2025-02-15 11:00:00,2.2509766,0.44451904,6.4719133,286.25592,301.7594,100997.94,0.0,23.25,80.0,28.60940000000005,13.105920000000026,1009.9794,0.0,2.294448262800903,78.82906020622409,38.50351030823473,11,15,2,2025,46,2025-02-15,0,0.258819045102521,-0.9659258262890682,0.7112757519738152,0.7029130847082615,28.57620000000003,30.535180000000025,30.60940000000005,26.565500000000043,14.088250000000016,26.029020000000003,1010.15,1010.7256,1011.6019,1014.66875,1012.18875,1012.425,2.878600587444318,3.3645785299133144,3.3951675015305263,2.2453266747403373,2.153068776142788,2.778575275245186,12.04647,10.158960000000036,10.35170000000005,12.341760000000022,9.837060000000008,8.265530000000012,29.90692666666671,1.153040436468191,28.41676000000003,1.800166441682018,20.783551250000023,5.951458539340101,1010.8258333333333,0.7311213602169114,1012.2886500000001,1.7574196009853358,1013.0922958333334,1.2304387446469514,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,28.150720000000035
2025-02-15 12:00:00,1.4124908,1.3569946,4.5943785,288.00436,301.30072,100993.44,0.0,23.25,80.0,28.150720000000035,14.854360000000042,1009.9344,0.0,1.9587150391299395,46.14796508766858,44.29172712835722,12,15,2,2025,46,2025-02-15,0,1.2246467991473532e-16,-1.0,0.7112757519738152,0.7029130847082615,28.60940000000005,28.57620000000003,30.535180000000025,26.99572000000001,14.590940000000046,26.13900000000001,1009.9794,1010.15,1010.7256,1013.6619,1012.565,1012.3281,2.294448262800903,2.878600587444318,3.3645785299133144,2.9002686859601905,2.145692041420728,1.5665831608308094,13.105920000000026,12.04647,10.158960000000036,9.624840000000006,10.464930000000038,9.310450000000005,29.240260000000045,1.1215564697318254,28.757410000000032,1.5567073029822058,20.891067083333358,6.072419064170643,1010.285,0.390988951287353,1011.5070916666665,1.5129690843942794,1012.9903958333334,1.380251374389015,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,27.155880000000025
2025-02-15 13:00:00,1.0205383,2.4154358,3.507653,287.52112,300.30588,101017.375,0.0,23.25,80.0,27.155880000000025,14.37112000000002,1010.17375,0.0,2.6221801093152486,22.904393422984413,45.502795668609856,13,15,2,2025,46,2025-02-15,0,-0.2588190451025208,-0.9659258262890683,0.7112757519738152,0.7029130847082615,28.150720000000035,28.60940000000005,28.57620000000003,27.218560000000025,14.589200000000003,27.1035,1009.9344,1009.9794,1010.15,1012.92375,1012.7069,1012.3419,1.9587150391299395,2.294448262800903,2.878600587444318,3.1654491542630883,2.2107726702674544,1.872739044099957,14.854360000000042,13.105920000000026,12.04647,9.783100000000047,10.44485000000003,8.994500000000016,28.445440000000048,0.2557742535855463,28.949910000000035,1.3534305845362475,20.974888750000027,6.161244300288056,1010.0212666666666,0.11373413454444815,1010.8858416666667,1.1798159179821504,1012.8906583333334,1.5105267121729598,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,23.9187
2025-02-15 14:00:00,0.7338257,2.2988434,3.6989434,285.8355,297.0687,101068.25,0.0,23.25,80.0,23.9187,12.685500000000047,1010.6825,0.0,2.413126837881517,17.7038721376274,49.41862618467434,14,15,2,2025,46,2025-02-15,0,-0.4999999999999997,-0.8660254037844388,0.7112757519738152,0.7029130847082615,27.155880000000025,28.150720000000035,28.60940000000005,30.60940000000005,16.090900000000033,23.39437000000004,1010.17375,1009.9344,1009.9794,1011.6019,1013.77375,1012.92875,2.6221801093152486,1.9587150391299395,2.294448262800903,3.3951675015305263,1.7992890887015471,2.256091822739901,14.37112000000002,14.854360000000042,13.105920000000026,10.35170000000005,10.256680000000015,9.710140000000024,27.972000000000047,0.7430583600210724,28.939463333333368,1.3696121901563212,20.977071250000026,6.163518486961731,1010.0291833333334,0.1272041306744006,1010.4275083333332,0.6408456134807683,1012.80031875,1.6065555542440375,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,21.559960000000046
2025-02-15 15:00:00,0.981369,2.1293793,3.6428988,285.50647,294.70996,101123.125,0.0,23.25,80.0,21.559960000000046,12.356470000000002,1011.23125,0.0,2.344640978365236,24.743601916059163,55.80066864038509,15,15,2,2025,46,2025-02-15,0,-0.7071067811865471,-0.7071067811865479,0.7112757519738152,0.7029130847082615,23.9187,27.155880000000025,28.150720000000035,30.535180000000025,16.411519999999996,19.350900000000024,1010.6825,1010.17375,1009.9344,1010.7256,1014.7575,1013.6525,2.413126837881517,2.6221801093152486,1.9587150391299395,3.3645785299133144,1.6601511514835148,2.2993092088946736,12.685500000000047,14.37112000000002,14.854360000000042,10.158960000000036,9.714,9.129970000000014,26.408433333333363,2.2128049416363886,27.824346666666695,2.206248066475017,20.998918333333357,6.173380705037621,1010.26355,0.3820489923146892,1010.2742750000001,0.34593575653391273,1012.706725,1.6631806084442227,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,21.61282
2025-02-15 16:00:00,1.3152008,1.9945679,3.6958966,285.5147,294.76282,101188.875,0.0,23.25,80.0,21.61282,12.364700000000028,1011.88875,0.0,2.3891534592886767,33.400512341026285,55.65059945306393,16,15,2,2025,46,2025-02-15,0,-0.8660254037844384,-0.5000000000000004,0.7112757519738152,0.7029130847082615,21.559960000000046,23.9187,27.155880000000025,28.57620000000003,19.32583,18.45666,1011.23125,1010.6825,1010.17375,1010.15,1015.1269,1014.19125,2.344640978365236,2.413126837881517,2.6221801093152486,2.878600587444318,1.712091566051968,2.2990235530966183,12.356470000000002,12.685500000000047,14.37112000000002,12.04647,11.397199999999998,9.480600000000038,24.211513333333368,2.809427859499162,26.3284766666667,2.9259464540938898,21.090962500000025,6.1642022186045216,1010.6958333333333,0.5288760685306654,1010.35855,0.503557539810396,1012.6058395833334,1.6766966908947407,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,19.525400000000047
2025-02-15 17:00:00,1.4470978,1.9415283,3.7251844,285.18408,292.6754,101206.94,0.0,23.25,80.0,19.525400000000047,12.034080000000015,1012.0694,0.0,2.421492139666312,36.69861901068987,61.93164727603797,17,15,2,2025,46,2025-02-15,0,-0.9659258262890683,-0.25881904510252063,0.7112757519738152,0.7029130847082615,21.61282,21.559960000000046,23.9187,28.60940000000005,26.565500000000043,16.036460000000034,1011.88875,1011.23125,1010.6825,1009.9794,1014.66875,1014.37375,2.3891534592886767,2.344640978365236,2.413126837881517,2.294448262800903,2.2453266747403373,2.3638131249308203,12.364700000000028,12.356470000000002,12.685500000000047,13.105920000000026,12.341760000000022,9.192499999999995,22.363826666666693,1.3468191626680421,25.16791333333336,3.222096440882019,21.22246916666669,6.139174552644458,1011.2675,0.6039414810511771,1010.6483416666666,0.7825592190502999,1012.5099020833333,1.6476592940399124,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,18.347200000000043
2025-02-15 18:00:00,1.7035065,1.9385529,3.7227926,284.82565,291.4972,101170.69,0.0,23.25,80.0,18.347200000000043,11.67565000000002,1011.7069,0.0,2.580682417819105,41.307441757411766,65.10078548299398,18,15,2,2025,46,2025-02-15,0,-1.0,-1.8369701987210297e-16,0.7112757519738152,0.7029130847082615,19.525400000000047,21.61282,21.559960000000046,28.150720000000035,26.99572000000001,16.282740000000047,1012.0694,1011.88875,1011.23125,1009.9344,1013.6619,1014.1375,2.421492139666312,2.3891534592886767,2.344640978365236,1.9587150391299395,2.9002686859601905,2.3890263989855387,12.034080000000015,12.364700000000028,12.356470000000002,14.854360000000042,9.624840000000006,9.415920000000028,20.899393333333375,1.1902066227885297,23.65391333333336,3.410292586031935,21.367841666666692,6.051718523691565,1011.7298000000001,0.44110393620650523,1010.996675,0.8838440839078034,1012.4138875,1.6007990974115753,0.0,0.0,0.0,1.1438521908536728e-07,0.0,0.0,18.2928
