valid_time,u10,v10,fg10,d2m,t2m,msl,tp,latitude,longitude
2024-01-01 00:00:00,-1.7619324,-0.23274231,2.5270002,284.76923,286.2046,101666.75,0.0,23.25,80.0
2024-01-01 01:00:00,-1.8061981,0.18641663,2.771432,284.72327,286.0353,101697.56,0.0,23.25,80.0
2024-01-01 02:00:00,-1.5892487,0.23062134,2.776984,285.1162,286.82098,101775.125,0.0,23.25,80.0
2024-01-01 03:00:00,-1.5127716,0.40782166,3.7399917,285.19455,287.47992,101832.56,0.0,23.25,80.0
2024-01-01 04:00:00,-1.3554688,0.8314209,4.413458,285.6286,288.27643,101880.06,0.0,23.25,80.0
2024-01-01 05:00:00,-0.9291382,1.5185852,5.1554303,287.94897,292.91425,101861.75,0.0,23.25,80.0
2024-01-01 06:00:00,-0.15937805,1.5721741,5.4432206,288.8278,295.0243,101740.69,0.0,23.25,80.0
2024-01-01 07:00:00,0.48553467,1.0244751,4.7824426,288.86792,295.45068,101639.69,1.9073486e-06,23.25,80.0
2024-01-01 08:00:00,0.9035187,0.53796387,4.338137,289.76727,298.20947,101490.69,4.7683716e-06,23.25,80.0
2024-01-01 09:00:00,0.8421173,0.10491943,4.01004,289.6546,298.44443,101428.56,0.0,23.25,80.0
2024-01-01 10:00:00,0.55278015,-0.38723755,3.3252041,289.12753,296.48462,101389.875,0.0,23.25,80.0
2024-01-01 11:00:00,-0.24711609,-0.68032837,2.2811685,289.7081,296.50345,101375.81,0.0,23.25,80.0
2024-01-01 12:00:00,-1.1222992,-1.5085144,2.1759684,290.17892,295.8319,101397.44,0.0,23.25,80.0
2024-01-01 13:00:00,-1.2161255,-1.4461823,3.000072,290.22778,295.4202,101418.75,0.0,23.25,80.0
2024-01-01 14:00:00,-1.3660736,-1.3410034,3.2911088,289.30536,293.58383,101521.19,0.0,23.25,80.0
2024-01-01 15:00:00,-1.5505829,-1.1883392,3.4055562,287.96335,291.35864,101584.5,0.0,23.25,80.0
2024-01-01 16:00:00,-1.6503601,-1.0718689,3.6027389,288.02176,291.4515,101644.56,0.0,23.25,80.0
2024-01-01 17:00:00,-1.6763458,-1.0554047,3.6324973,287.26947,289.43576,101651.625,0.0,23.25,80.0
2024-01-01 18:00:00,-1.4885559,-1.1582947,3.4736795,287.09955,289.2145,101635.875,0.0,23.25,80.0
2024-01-01 19:00:00,-1.3410034,-1.0583801,3.1054769,287.09772,289.33197,101585.31,0.0,23.25,80.0
2024-01-01 20:00:00,-1.2510071,-1.0256042,2.9941328,286.48795,288.33838,101584.0,0.0,23.25,80.0
2024-01-01 21:00:00,-1.2606812,-0.9351196,2.8799813,286.43024,287.84457,101557.56,0.0,23.25,80.0
2024-01-01 22:00:00,-1.2151031,-0.60110474,2.7100308,286.3362,286.73688,101579.875,0.0,23.25,80.0
2024-01-01 23:00:00,-1.20607,-0.5533142,2.7253277,286.1075,286.44666,101584.19,0.0,23.25,80.0
2024-01-02 00:00:00,-1.400528,-0.22076416,2.697132,286.4846,287.4621,101582.69,0.0,23.25,80.0
2024-01-02 01:00:00,-1.4169006,-0.04611206,2.7184,286.45398,287.4857,101647.875,0.0,23.25,80.0
2024-01-02 02:00:00,-0.9458771,-0.29647827,2.7874653,286.6198,288.0183,101727.875,0.0,23.25,80.0
2024-01-02 03:00:00,-0.8031769,-0.33641052,3.4617505,286.63654,288.00238,101763.0,0.0,23.25,80.0
2024-01-02 04:00:00,-0.42851257,0.09220886,3.7103436,287.31396,288.84607,101804.81,0.0,23.25,80.0
2024-01-02 05:00:00,0.088409424,0.7509308,4.040282,288.61407,292.5017,101756.875,0.0,23.25,80.0
2024-01-02 06:00:00,0.7436981,1.1103363,4.5564685,289.56726,294.85077,101678.06,0.0,23.25,80.0
2024-01-02 07:00:00,1.0708771,1.1587982,4.9264235,289.06754,295.41077,101531.44,1.4305115e-06,23.25,80.0
2024-01-02 08:00:00,1.3717499,1.0671539,5.002695,289.0564,298.17972,101412.75,4.7683716e-07,23.25,80.0
2024-01-02 09:00:00,1.2958984,0.6833801,4.8733993,288.5073,298.41718,101318.19,0.0,23.25,80.0
2024-01-02 10:00:00,0.57525635,0.35035706,4.264649,288.898,296.78552,101314.25,0.0,23.25,80.0
2024-01-02 11:00:00,-0.09573364,-0.6075592,3.4132555,289.47824,296.73495,101274.625,0.0,23.25,80.0
2024-01-02 12:00:00,-0.6226654,-1.9038239,2.5672584,289.87994,295.69516,101333.56,0.0,23.25,80.0
2024-01-02 13:00:00,-1.1536102,-2.0692596,3.3744612,289.74133,295.74094,101386.56,0.0,23.25,80.0
2024-01-02 14:00:00,-1.8566132,-2.111206,4.35803,289.64502,295.0617,101465.94,0.0,23.25,80.0
2024-01-02 15:00:00,-2.3986053,-1.7322083,4.750297,288.75278,291.57022,101557.44,0.0,23.25,80.0
2024-01-02 16:00:00,-2.739151,-1.2045746,4.907631,288.98013,291.4171,101613.125,0.0,23.25,80.0
2024-01-02 17:00:00,-2.8101044,-0.7252655,4.715627,288.55753,290.25317,101569.5,0.0,23.25,80.0
2024-01-02 18:00:00,-2.5556793,-0.36473083,4.3345957,288.45258,289.67517,101572.69,0.0,23.25,80.0
2024-01-02 19:00:00,-2.3914337,-0.08406067,4.4679537,288.43658,289.6071,101532.625,0.0,23.25,80.0
2024-01-02 20:00:00,-1.936966,0.13032532,3.8846898,288.2992,289.31323,101517.06,0.0,23.25,80.0
2024-01-02 21:00:00,-1.914978,0.69181824,3.1207042,287.1269,287.77533,101486.375,0.0,23.25,80.0
2024-01-02 22:00:00,-1.637207,1.6577454,3.3312845,287.21185,288.83215,101488.25,0.0,23.25,80.0
2024-01-02 23:00:00,-1.3401642,2.3280182,3.9767022,286.30487,288.1612,101433.375,0.0,23.25,80.0
2024-01-03 00:00:00,-1.0558472,2.7030334,4.2285323,286.39056,288.96304,101485.81,0.0,23.25,80.0
2024-01-03 01:00:00,-0.59368896,2.727066,4.228571,286.26324,289.08386,101533.0,0.0,23.25,80.0
2024-01-03 02:00:00,-0.3817749,2.0833282,4.300542,286.174,289.42584,101619.125,0.0,23.25,80.0
2024-01-03 03:00:00,-0.2175293,2.254654,5.4149876,286.29993,289.67114,101685.25,0.0,23.25,80.0
2024-01-03 04:00:00,0.09799194,2.3978882,6.1229825,286.04202,289.93576,101729.75,0.0,23.25,80.0
2024-01-03 05:00:00,0.5669098,2.572403,7.144019,287.28442,293.92868,101670.125,0.0,23.25,80.0
2024-01-03 06:00:00,1.0335693,2.5836487,7.74519,287.54144,295.86426,101612.875,0.0,23.25,80.0
2024-01-03 07:00:00,1.401947,2.226059,6.741231,287.11316,296.50043,101460.19,0.0,23.25,80.0
2024-01-03 08:00:00,1.3847809,1.403244,6.4851637,286.44836,298.4104,101347.5,0.0,23.25,80.0
2024-01-03 09:00:00,1.1317291,0.6773987,5.531078,286.2275,298.5035,101264.69,7.1525574e-06,23.25,80.0
2024-01-03 10:00:00,1.0884552,-0.2803955,4.359743,287.96112,296.3105,101276.44,0.0,23.25,80.0
2024-01-03 11:00:00,0.74494934,-1.6961823,3.3974485,288.58838,295.7694,101321.06,9.1552734e-05,23.25,80.0
2024-01-03 12:00:00,0.0026550293,-2.5828247,4.587652,288.37732,295.37088,101315.94,0.0,23.25,80.0
2024-01-03 13:00:00,-0.6585083,-3.10701,5.817455,289.09537,295.23096,101369.94,0.0,23.25,80.0
2024-01-03 14:00:00,-1.4026337,-2.8668518,6.2331,289.76746,294.99103,101457.0,9.536743e-07,23.25,80.0
2024-01-03 15:00:00,-1.7008209,-1.982254,6.029317,288.99902,292.10327,101510.19,6.198883e-06,23.25,80.0
2024-01-03 16:00:00,-1.9683533,-1.0319366,5.034496,289.1543,291.9503,101525.81,0.0,23.25,80.0
2024-01-03 17:00:00,-1.9908905,-0.6421356,4.243251,288.4784,290.77362,101514.19,0.0,23.25,80.0
2024-01-03 18:00:00,-1.7688599,-0.6533203,4.031011,288.5134,290.55988,101525.94,0.0,23.25,80.0
2024-01-03 19:00:00,-1.545166,-0.6731415,3.2411757,288.43335,290.39032,101479.375,0.0,23.25,80.0
2024-01-03 20:00:00,-1.2822876,-0.892746,2.8273535,287.9007,288.96765,101479.625,0.0,23.25,80.0
2024-01-03 21:00:00,-1.2369537,-0.8340454,2.7532048,288.1485,289.1942,101470.0,0.0,23.25,80.0
2024-01-03 22:00:00,-1.0323486,-0.019805908,2.6484497,287.5022,288.4129,101494.56,0.0,23.25,80.0
2024-01-03 23:00:00,-0.6208496,-0.4334259,2.503336,287.35907,288.348,101505.375,0.0,23.25,80.0
2024-01-04 00:00:00,-0.80570984,-0.7052307,2.426753,287.7962,289.04785,101544.875,0.0,23.25,80.0
2024-01-04 01:00:00,-1.0017395,-0.64920044,2.2054586,287.48273,289.10995,101604.25,0.0,23.25,80.0
2024-01-04 02:00:00,-1.0910645,-0.2842102,2.1515324,287.5915,288.96866,101692.875,0.0,23.25,80.0
2024-01-04 03:00:00,-1.082962,0.1056366,2.9128633,287.62195,290.13574,101751.81,0.0,23.25,80.0
2024-01-04 04:00:00,-0.8338928,0.33605957,3.3397508,286.98572,290.287,101804.25,0.0,23.25,80.0
2024-01-04 05:00:00,-0.21020508,0.6170654,3.438018,287.96332,292.4904,101775.19,0.0,23.25,80.0
2024-01-04 06:00:00,0.741272,0.40283203,3.4233541,288.9311,293.30426,101734.81,0.0,23.25,80.0
2024-01-04 07:00:00,1.3618622,0.13366699,3.707565,289.0061,292.51013,101603.06,0.0,23.25,80.0
2024-01-04 08:00:00,1.7325287,-0.034454346,4.4386764,289.28717,293.37347,101513.375,0.0,23.25,80.0
2024-01-04 09:00:00,1.7311401,-0.28837585,4.8468046,289.56757,293.6037,101412.625,0.0,23.25,80.0
2024-01-04 10:00:00,1.0016327,-1.6361542,4.752213,290.22803,293.9884,101369.375,0.0,23.25,80.0
2024-01-04 11:00:00,0.39660645,-2.0595856,4.8328133,289.96442,293.83087,101373.5,0.0,23.25,80.0
2024-01-04 12:00:00,0.102630615,-1.549881,4.6851363,289.85898,293.49103,101382.875,0.0,23.25,80.0
2024-01-04 13:00:00,0.1015625,-1.7610168,2.7580974,290.1264,293.57718,101443.31,0.0,23.25,80.0
2024-01-04 14:00:00,-0.07695007,-1.7512665,2.5959477,290.09656,293.28766,101510.69,0.0,23.25,80.0
2024-01-04 15:00:00,-0.3961029,-1.826004,2.4735732,288.72882,291.10965,101561.5,4.7683716e-06,23.25,80.0
2024-01-04 16:00:00,-0.6626129,-1.960556,2.6636727,288.54016,290.98578,101606.56,2.2888184e-05,23.25,80.0
2024-01-04 17:00:00,-0.68270874,-1.7621002,3.3189986,288.31097,290.0514,101595.375,1.5735626e-05,23.25,80.0
2024-01-04 18:00:00,-0.75994873,-1.5170135,3.9246254,288.35297,290.17242,101579.69,3.8146973e-06,23.25,80.0
2024-01-04 19:00:00,-1.3474274,-1.2723541,4.886971,288.44873,289.90717,101569.06,7.4863434e-05,23.25,80.0
2024-01-04 20:00:00,-1.8899078,-1.0208588,4.059743,288.3177,289.46423,101536.25,3.8146973e-05,23.25,80.0
2024-01-04 21:00:00,-2.0195312,-0.8311157,4.218534,288.44745,289.30573,101504.81,1.2397766e-05,23.25,80.0
2024-01-04 22:00:00,-2.0991364,-0.8931885,4.224415,288.31354,288.7494,101470.0,0.0,23.25,80.0
2024-01-04 23:00:00,-1.420517,-0.8469238,3.7138097,288.27118,288.69855,101503.31,0.0,23.25,80.0
2024-01-05 00:00:00,-1.0526733,-1.0014191,3.1614342,288.34702,289.08987,101495.5,5.722046e-06,23.25,80.0
2024-01-05 01:00:00,-1.1813965,-1.1935272,2.956962,288.2327,288.9224,101580.5,2.670288e-05,23.25,80.0
2024-01-05 02:00:00,-1.5068665,-1.3681793,2.9729514,288.4599,289.2105,101636.56,1.04904175e-05,23.25,80.0
2024-01-05 03:00:00,-1.2822418,-0.89712524,3.9622314,288.19232,289.30994,101752.06,0.0,23.25,80.0
2024-01-05 04:00:00,-0.7530823,-0.5067291,4.7076225,287.92767,289.73328,101801.44,3.1471252e-05,23.25,80.0
2024-01-05 05:00:00,-0.040008545,-0.4401245,4.005951,288.29352,291.88293,101788.625,9.441376e-05,23.25,80.0
2024-01-05 06:00:00,0.15879822,-0.30934143,4.347101,289.1942,293.14142,101712.69,7.724762e-05,23.25,80.0
2024-01-05 07:00:00,0.23449707,0.3116455,3.7013423,289.16992,292.57095,101549.69,1.335144e-05,23.25,80.0
2024-01-05 08:00:00,0.5444336,0.5480652,6.0331135,289.92102,293.13025,101453.69,2.002716e-05,23.25,80.0
2024-01-05 09:00:00,0.6099396,-0.16409302,5.941763,290.21295,292.86713,101358.25,1.859665e-05,23.25,80.0
2024-01-05 10:00:00,0.7596588,-0.1642456,5.8115854,290.825,294.37354,101336.19,2.0980835e-05,23.25,80.0
2024-01-05 11:00:00,-0.10018921,-1.6747589,5.278749,290.72635,294.5192,101364.25,8.583069e-06,23.25,80.0
2024-01-05 12:00:00,-0.7757263,-2.301941,2.8872597,290.7173,294.11517,101391.31,1.1444092e-05,23.25,80.0
2024-01-05 13:00:00,-1.7001343,-2.526001,5.0933447,290.6819,294.00684,101437.31,7.05719e-05,23.25,80.0
2024-01-05 14:00:00,-1.7433777,-2.1494293,5.716004,290.78314,293.28137,101555.44,0.00022029877,23.25,80.0
2024-01-05 15:00:00,-0.9932556,-2.149414,5.359395,290.1021,291.1787,101627.94,0.0007953644,23.25,80.0
2024-01-05 16:00:00,-0.375412,-2.427948,4.602079,290.10474,290.7679,101686.75,0.0012893677,23.25,80.0
2024-01-05 17:00:00,-0.7005768,-2.4539795,5.427681,289.93433,290.25732,101694.125,0.00081062317,23.25,80.0
2024-01-05 18:00:00,-1.4132996,-2.2584076,6.73699,290.07654,290.4875,101649.69,0.00071430206,23.25,80.0
2024-01-05 19:00:00,-1.5021515,-1.7162781,4.871412,289.96158,290.09964,101644.0,1.1444092e-05,23.25,80.0
2024-01-05 20:00:00,-1.1504822,-1.4212189,4.5904593,289.34406,289.34396,101599.375,0.00011253357,23.25,80.0
2024-01-05 21:00:00,-0.8536682,-1.3835602,4.137495,289.0478,289.04803,101579.44,2.670288e-05,23.25,80.0
2024-01-05 22:00:00,-1.0536957,-2.2508087,4.5222807,289.1562,289.2823,101678.875,6.389618e-05,23.25,80.0
2024-01-05 23:00:00,-0.9066467,-1.6116333,4.570735,288.8576,288.88055,101669.5,0.0003528595,23.25,80.0
2024-01-06 00:00:00,-1.1144104,-1.8581238,4.7950687,289.0831,289.0866,101637.56,0.0006365776,23.25,80.0
2024-01-06 01:00:00,-1.1646118,-2.199936,6.1587477,288.99353,289.00742,101677.19,0.0005464554,23.25,80.0
2024-01-06 02:00:00,-1.261734,-2.357254,7.152574,288.92734,288.93256,101776.81,0.0006456375,23.25,80.0
2024-01-06 03:00:00,-1.4485931,-2.0753632,8.083341,288.69757,288.69888,101876.19,0.00060367584,23.25,80.0
2024-01-06 04:00:00,-1.3188782,-1.3475647,7.1548886,288.75092,288.81,101945.44,0.0001449585,23.25,80.0
2024-01-06 05:00:00,-1.3191223,-0.4136963,4.738104,288.89426,289.83307,101931.56,1.6212463e-05,23.25,80.0
2024-01-06 06:00:00,-0.50382996,0.78352356,3.928276,289.58264,290.92944,101839.19,1.04904175e-05,23.25,80.0
2024-01-06 07:00:00,0.38285828,0.994812,4.168803,289.1834,291.02954,101750.94,1.335144e-05,23.25,80.0
2024-01-06 08:00:00,0.72509766,0.61579895,4.063601,289.26996,292.08606,101623.94,7.6293945e-06,23.25,80.0
2024-01-06 09:00:00,0.8599701,0.4964447,5.417598,289.30164,292.63583,101570.69,5.865097e-05,23.25,80.0
2024-01-06 10:00:00,0.95384216,0.7581482,3.7342477,290.2064,292.81482,101537.44,9.346008e-05,23.25,80.0
2024-01-06 11:00:00,0.88383484,-0.29278564,3.5545778,290.35217,292.74243,101564.625,7.390976e-05,23.25,80.0
2024-01-06 12:00:00,0.6316223,-1.0870209,2.6260428,290.56183,292.43658,101576.0,1.1444092e-05,23.25,80.0
2024-01-06 13:00:00,0.25798035,-1.733841,3.160088,290.6015,292.60394,101635.125,6.67572e-06,23.25,80.0
2024-01-06 14:00:00,-0.091781616,-2.250229,3.8913863,290.56757,292.30652,101721.94,4.7683716e-07,23.25,80.0
2024-01-06 15:00:00,-0.4771881,-2.402832,3.9590828,289.97437,290.68665,101816.375,0.0,23.25,80.0
2024-01-06 16:00:00,-0.87467957,-2.4368286,3.8604784,289.86755,290.40002,101849.56,0.0,23.25,80.0
2024-01-06 17:00:00,-1.3885345,-2.3375244,4.438149,289.24463,289.88657,101860.44,0.0,23.25,80.0
2024-01-06 18:00:00,-1.8471832,-2.073227,4.9950557,289.29974,290.41638,101848.56,0.0,23.25,80.0
2024-01-06 19:00:00,-2.2133331,-1.9160461,5.192826,289.3363,290.48334,101811.56,0.0,23.25,80.0
2024-01-06 20:00:00,-2.2047272,-1.5609894,5.2159567,289.1563,289.77118,101780.81,0.0,23.25,80.0
2024-01-06 21:00:00,-2.0566254,-1.3666382,4.793406,289.24072,289.78204,101771.06,0.0,23.25,80.0
2024-01-06 22:00:00,-1.1703339,-1.1486053,4.208885,289.03265,289.25262,101792.06,0.0,23.25,80.0
2024-01-06 23:00:00,-0.99479675,-1.456543,3.828505,288.94638,289.17975,101811.19,0.0,23.25,80.0
2024-01-07 00:00:00,-1.6067047,-1.7219696,3.6334825,288.92172,289.85315,101827.06,0.0,23.25,80.0
2024-01-07 01:00:00,-2.071762,-1.9129028,4.08424,288.97406,289.97473,101870.44,0.0,23.25,80.0
2024-01-07 02:00:00,-2.5266418,-2.027832,4.8109455,289.10333,290.30563,101935.25,4.7683716e-07,23.25,80.0
2024-01-07 03:00:00,-3.0279694,-1.7430878,6.6622267,288.91718,290.10168,102053.375,4.7683716e-07,23.25,80.0
2024-01-07 04:00:00,-2.5437622,-1.3015594,6.532758,288.88205,289.722,102076.31,0.0,23.25,80.0
2024-01-07 05:00:00,-1.9918671,-0.90374756,6.2069693,289.28424,291.56982,102080.75,0.0,23.25,80.0
2024-01-07 06:00:00,-1.3069916,-0.65065,6.2605557,289.80237,293.1799,101973.06,0.0,23.25,80.0
2024-01-07 07:00:00,-0.6662445,-0.7465668,4.31356,289.90063,293.49292,101824.31,1.4305115e-06,23.25,80.0
2024-01-07 08:00:00,-0.12025452,-1.2298584,4.1173086,290.21527,294.84982,101742.0,0.0,23.25,80.0
2024-01-07 09:00:00,0.13522339,-1.9092407,4.576731,290.01288,295.02966,101652.125,9.536743e-07,23.25,80.0
2024-01-07 10:00:00,0.0874176,-3.1185913,5.2931743,290.0945,293.89508,101634.06,0.0,23.25,80.0
2024-01-07 11:00:00,-0.07803345,-3.047104,5.368988,290.34595,293.63846,101656.125,0.0,23.25,80.0
2024-01-07 12:00:00,-0.20603943,-2.6972961,4.9824147,289.92032,294.34277,101684.94,0.0,23.25,80.0
2024-01-07 13:00:00,-0.5902252,-2.0632172,4.6338015,289.86688,294.4163,101694.19,0.0,23.25,80.0
2024-01-07 14:00:00,-0.97795105,-1.6797943,3.3337207,289.79178,293.92273,101769.625,0.0,23.25,80.0
2024-01-07 15:00:00,-1.2851715,-1.6239929,3.671652,288.92804,292.35724,101824.94,0.0,23.25,80.0
2024-01-07 16:00:00,-1.4785614,-1.5542297,3.8029056,288.8792,292.41785,101857.25,0.0,23.25,80.0
2024-01-07 17:00:00,-1.570221,-1.2059479,3.5999558,288.32214,291.13885,101861.69,0.0,23.25,80.0
2024-01-07 18:00:00,-1.7431641,-0.9624939,3.2605333,288.31573,290.2349,101827.94,0.0,23.25,80.0
2024-01-07 19:00:00,-1.6927032,-0.9052582,3.572444,288.33844,290.2999,101814.75,0.0,23.25,80.0
2024-01-07 20:00:00,-1.5484619,-0.8029785,3.1899343,288.12384,289.34668,101776.31,0.0,23.25,80.0
2024-01-07 21:00:00,-1.5206604,-0.9770813,2.8221266,287.99768,288.91644,101766.0,0.0,23.25,80.0
2024-01-07 22:00:00,-0.99061584,-1.0801544,2.820723,286.9312,287.3797,101781.94,0.0,23.25,80.0
2024-01-07 23:00:00,-1.0845795,-0.93414307,2.76691,286.9948,287.40604,101761.25,0.0,23.25,80.0
2024-01-08 00:00:00,-0.9269409,-0.93566895,2.7659118,287.399,288.13028,101802.5,0.0,23.25,80.0
2024-01-08 01:00:00,-1.237503,-1.3988495,2.6843274,287.46793,288.15482,101894.875,0.0,23.25,80.0
2024-01-08 02:00:00,-1.7237701,-1.470932,3.1929102,287.56384,288.18848,101983.5,0.0,23.25,80.0
2024-01-08 03:00:00,-2.1689453,-1.0594177,4.398233,287.9287,288.54193,102069.44,0.0,23.25,80.0
2024-01-08 04:00:00,-1.8684998,-0.7819824,4.610856,288.1479,289.06744,102091.625,0.0,23.25,80.0
2024-01-08 05:00:00,-1.6656494,-0.77116394,4.737261,289.09027,291.9835,102073.625,0.0,23.25,80.0
2024-01-08 06:00:00,-1.1653442,-0.9376373,4.621454,290.61072,294.26367,101950.69,0.0,23.25,80.0
2024-01-08 07:00:00,-0.76916504,-1.2513733,4.9481125,290.5463,294.5417,101840.31,0.0,23.25,80.0
2024-01-08 08:00:00,-0.5796509,-1.410675,6.06555,291.0002,297.5573,101726.81,1.9073486e-06,23.25,80.0
2024-01-08 09:00:00,-0.6409607,-1.6585236,5.8986197,290.79346,297.87762,101646.94,3.33786e-06,23.25,80.0
2024-01-08 10:00:00,-0.62994385,-1.6856842,4.86557,291.41223,295.6944,101602.0,0.0,23.25,80.0
2024-01-08 11:00:00,-0.8812866,-1.9986267,4.816771,291.277,295.64838,101573.44,0.0,23.25,80.0
2024-01-08 12:00:00,-0.70954895,-1.7311859,4.4041257,291.15717,295.54865,101607.69,0.0,23.25,80.0
2024-01-08 13:00:00,-0.9391632,-1.7980957,3.7993474,291.2229,295.5395,101687.81,0.0,23.25,80.0
2024-01-08 14:00:00,-1.6101227,-2.0163116,4.3837276,291.03522,294.90988,101771.25,0.0,23.25,80.0
2024-01-08 15:00:00,-2.1317444,-2.0524902,4.920483,289.91937,292.16507,101840.56,0.0,23.25,80.0
2024-01-08 16:00:00,-2.382492,-1.8393555,5.0566063,289.94586,292.06372,101826.94,0.0,23.25,80.0
2024-01-08 17:00:00,-2.419098,-1.2518005,5.0024686,289.54935,290.8794,101885.625,0.0,23.25,80.0
2024-01-08 18:00:00,-2.3429413,-0.54460144,4.5413213,289.40436,290.60544,101839.125,0.0,23.25,80.0
2024-01-08 19:00:00,-2.1197815,-0.20631409,4.1497097,289.23236,290.3808,101820.31,0.0,23.25,80.0
2024-01-08 20:00:00,-1.9870758,-0.12501526,3.544323,288.44513,289.31818,101795.25,0.0,23.25,80.0
2024-01-08 21:00:00,-1.8568115,-0.4492035,3.0789254,288.17926,288.92386,101753.56,0.0,23.25,80.0
2024-01-08 22:00:00,-1.445282,-0.57388306,2.8016937,287.85596,288.02942,101774.69,0.0,23.25,80.0
2024-01-08 23:00:00,-1.1849518,-0.5962677,2.7640226,287.8343,288.007,101688.81,0.0,23.25,80.0
2024-01-09 00:00:00,-1.175415,-0.45506287,2.771831,288.07068,288.45465,101723.625,0.0,23.25,80.0
2024-01-09 01:00:00,-1.1480713,-0.09358215,2.8394217,287.9817,288.35864,101731.875,0.0,23.25,80.0
2024-01-09 02:00:00,-1.2397766,0.43495178,2.75687,288.1761,288.52563,101797.06,0.0,23.25,80.0
2024-01-09 03:00:00,-1.0429535,0.8268738,3.0158577,288.14328,288.50598,101878.19,0.0,23.25,80.0
2024-01-09 04:00:00,-0.9352417,0.5196228,3.326038,288.45273,289.0774,101932.25,0.0,23.25,80.0
2024-01-09 05:00:00,-0.97413635,0.4383545,3.8153064,290.02515,293.72375,101887.125,0.0,23.25,80.0
2024-01-09 06:00:00,-0.7653656,0.48875427,4.1636405,290.43884,296.27838,101790.31,0.0,23.25,80.0
2024-01-09 07:00:00,-0.5961609,0.20014954,3.9809887,289.84607,296.63297,101656.94,0.0,23.25,80.0
2024-01-09 08:00:00,-0.34622192,-0.1337738,3.7754536,290.26385,298.96002,101544.69,0.0,23.25,80.0
2024-01-09 09:00:00,0.2557068,-0.19172668,3.5169332,289.87518,299.21887,101478.69,0.0,23.25,80.0
2024-01-09 10:00:00,0.9352875,-0.49977112,3.2188144,290.9252,297.51044,101444.19,0.0,23.25,80.0
2024-01-09 11:00:00,0.704834,-1.265686,3.6674097,291.599,297.43744,101443.81,0.00016117096,23.25,80.0
2024-01-09 12:00:00,0.32389832,-1.8890381,2.4164987,291.98682,296.43323,101520.81,0.0,23.25,80.0
2024-01-09 13:00:00,-0.26315308,-2.2819824,3.3933957,291.99002,296.81735,101574.56,0.0,23.25,80.0
2024-01-09 14:00:00,-0.834671,-2.6728058,4.718444,292.00732,296.39502,101710.19,6.67572e-06,23.25,80.0
2024-01-09 15:00:00,-1.2217407,-2.7326813,5.3568134,291.323,294.18417,101784.94,6.67572e-06,23.25,80.0
2024-01-09 16:00:00,-1.376297,-2.3750153,5.339806,291.36124,294.06616,101812.56,0.0,23.25,80.0
2024-01-09 17:00:00,-1.4804077,-1.9766693,4.9814057,290.46252,292.2913,101838.44,0.0,23.25,80.0
2024-01-09 18:00:00,-1.4712524,-1.5985565,4.4639707,290.345,291.8703,101802.125,0.0,23.25,80.0
2024-01-09 19:00:00,-1.4056702,-1.257843,3.8902664,290.19812,291.61743,101769.0,0.0,23.25,80.0
2024-01-09 20:00:00,-1.2222137,-1.2645416,3.1937819,289.65594,290.294,101750.31,0.0,23.25,80.0
2024-01-09 21:00:00,-1.0434875,-1.4697571,3.0048697,289.46762,289.8994,101678.625,0.0,23.25,80.0
2024-01-09 22:00:00,-0.59420776,-1.5408173,3.279431,289.57812,289.81006,101684.81,0.0,23.25,80.0
2024-01-09 23:00:00,-0.63464355,-2.2185974,3.9589548,289.52072,289.864,101642.31,0.0,23.25,80.0
2024-01-10 00:00:00,-0.82154846,-2.6450195,4.6367836,289.565,290.12653,101685.5,0.0,23.25,80.0
2024-01-10 01:00:00,-1.04422,-2.740509,4.8693786,289.51257,290.12524,101749.31,0.0,23.25,80.0
2024-01-10 02:00:00,-1.1413422,-2.7033844,4.7587,289.29822,289.92108,101817.5,0.0,23.25,80.0
2024-01-10 03:00:00,-1.3445587,-2.4146118,6.4051256,288.8186,289.58087,101892.125,0.0,23.25,80.0
2024-01-10 04:00:00,-2.0433197,-2.260727,6.750396,288.64484,289.41913,101952.56,0.0,23.25,80.0
2024-01-10 05:00:00,-1.3231506,-2.0572968,6.5196443,289.0984,291.37955,101950.06,0.0,23.25,80.0
2024-01-10 06:00:00,-0.6715698,-2.5045013,6.2351727,289.8777,293.17667,101886.0,0.0,23.25,80.0
2024-01-10 07:00:00,-0.07522583,-2.820343,6.5880136,289.7514,293.16934,101736.125,2.3841858e-06,23.25,80.0
2024-01-10 08:00:00,0.56359863,-2.6320648,6.630619,290.2064,294.64996,101629.44,0.0,23.25,80.0
2024-01-10 09:00:00,1.1135254,-2.1855621,6.446465,290.1955,294.83893,101564.44,0.0,23.25,80.0
2024-01-10 10:00:00,1.4425507,-2.21698,5.9016047,289.31274,292.5133,101516.25,0.0,23.25,80.0
2024-01-10 11:00:00,1.6877441,-1.8239899,5.332717,289.24084,292.58313,101574.81,0.0,23.25,80.0
2024-01-10 12:00:00,1.1048126,-1.3048096,4.506617,289.28308,292.57172,101616.31,0.0,23.25,80.0
2024-01-10 13:00:00,0.7122803,-1.6011047,2.6482725,289.63312,292.58853,101635.19,0.0,23.25,80.0
2024-01-10 14:00:00,-0.043548584,-1.4832306,2.5793693,289.62192,292.37524,101701.56,0.0,23.25,80.0
2024-01-10 15:00:00,-0.8267517,-1.4392548,2.6864386,288.48975,289.45468,101762.375,0.0,23.25,80.0
